# 5	 5
4.986709411406609433e+02	4.731123087567167332e-03	3.014652195141648977e-03	3.223853828046150793e-03	3.444172522957376307e-03	3.308281491603469893e-03	2.020712301086165577e-03	4.845332479953877794e-03	3.304746264420250351e-03	-6.621711104204110144e-04	3.635153009348854065e-03	2.504920782725709224e-03	2.510309394506130519e-03	6.500309806793249517e-03	2.712520208613773774e-03	4.412871702178521559e-03	3.913012117714977089e-03	3.219261463546598413e-03	3.461518512922659007e-03	5.253056774460921480e-03	5.246958815770220823e-03	3.486032210306699592e-03	4.584104679033784366e-03	3.858652876850080134e-03	3.921356518917164420e-03	3.634905003459163852e-03
4.988287256496408872e+02	-1.045638656835755484e-03	1.912713948477700156e-03	-3.004147517094822454e-04	-1.998248725835817443e-03	-8.720198496889168017e-04	-1.849312596976115334e-03	-1.996727710343737614e-03	-2.453216552115645988e-03	-1.040554602089217417e-03	-6.568469546595315407e-04	-1.445233322886802126e-03	2.253419564185377272e-05	2.546048555174100785e-04	6.087950592898743623e-05	-2.700010367318572777e-03	2.479443162146599110e-03	-6.222101988367374336e-04	1.059878632621588326e-04	1.036194732526570482e-03	4.306700188277534517e-04	2.411153500341720014e-04	-2.965124275912108670e-03	4.284886303921449596e-05	-5.679205992914513950e-04	1.735199536679516460e-04
4.989865176481840763e+02	-6.963460862439508139e-04	-2.333779782568737478e-03	3.452527743526184788e-04	4.939491232399795923e-05	8.810097450466002414e-04	7.216829646736515813e-04	2.140960863235452649e-03	1.385425325574951572e-03	-4.459519723239502905e-04	2.204486354679392052e-03	-4.712227215028951715e-04	5.633548910471313301e-04	5.790570607784927080e-04	1.359642299080719490e-03	2.330392921375189826e-03	-1.983554529716925112e-04	3.246314080887325953e-04	-1.138805764837704133e-03	2.171503743816588158e-03	-1.104860257725237896e-04	2.140743761985676018e-04	1.418298988250022959e-03	2.180781608365869959e-03	-1.838980988181842602e-03	1.390413135235174687e-03
4.991443171342946812e+02	8.868896616116237266e-03	6.454849648141294458e-03	7.797332137652697968e-03	8.724937695053742309e-03	7.272825344313024395e-03	4.077508750405979196e-03	5.548469100300668262e-03	5.386263338942616670e-03	5.391964756280489580e-03	4.903857401225546891e-03	4.182383485109104383e-03	5.106248732451463060e-03	8.041457781783391615e-03	6.338233006162359226e-03	2.411528458289605506e-03	6.753101557991953059e-03	6.681996483159745662e-03	6.005227231213683750e-03	6.983051458331423697e-03	4.462282551099819132e-03	6.325334463045161407e-03	5.774664084114857973e-03	3.127967001865020885e-03	6.923222543743407648e-03	6.798827275533944094e-03
4.993021241059771000e+02	3.065266212437022051e-03	4.707874379039912217e-03	7.716623696894934700e-03	4.575765059835168805e-03	7.164946600021607215e-03	5.863674087973185303e-03	9.659113957712673476e-03	8.603153363204454895e-03	4.878444303301395293e-03	8.062121525684548193e-03	7.483197189799011169e-03	7.431777722694156776e-03	8.690362192305556982e-03	8.908701034275162342e-03	9.551455706758171446e-03	5.562968840161601480e-03	6.979575273907750663e-03	6.708806238400562630e-03	5.577430777686640320e-03	7.411582994171330221e-03	5.189613561949776681e-03	8.372248240655379842e-03	8.513392524903051414e-03	9.627606349893175555e-03	8.962192931653451336e-03
4.994599385612356173e+02	-3.302606036044339419e-03	-4.027001966467000718e-03	1.152337181930244330e-03	1.450414243696503212e-03	1.959797187960764676e-03	1.425323855230429919e-03	1.870523701563610178e-03	1.926079111165176485e-03	2.040568115785348306e-03	4.417970612847238465e-03	3.992992534840011584e-03	3.186335263762727580e-03	3.147637019095396709e-03	1.440814973652702630e-03	1.113359867658957015e-03	2.046667628390107588e-03	1.190315162992019570e-03	2.920303892009675287e-03	3.577124424461371535e-03	3.244681450749195041e-03	1.836532806334831465e-03	2.818559197635443704e-04	-4.172126138032303320e-04	1.757849473997349530e-03	1.119992428220236173e-03
4.996177604980745173e+02	-1.636749160914194139e-03	4.882571905950343545e-04	1.421365317789452911e-03	-2.375446238128414798e-03	-3.326261282318346388e-04	-8.479774834914692756e-04	-1.158372509161025802e-03	-3.777818326811697124e-03	6.081163258962958605e-04	-9.267840593141469597e-04	9.356814804960814557e-04	-5.858890866893785902e-05	1.464541204303825624e-04	-2.374300731230509932e-03	-4.823056916578817230e-04	3.426139642239219734e-04	-1.325578249695658030e-03	-1.084684302746405675e-03	4.415090599460851279e-04	-2.004532181873493971e-03	-1.246138210924069810e-03	-2.478077246560760928e-03	-2.528082919315624132e-03	2.163507044919814890e-04	-3.179696813317285133e-03
4.997755899144981981e+02	2.044257159937900876e-03	3.901578100993120281e-03	4.030938235623776969e-03	6.892835492489696528e-03	5.627674493868923232e-03	6.540251867354703215e-03	5.115769641625720482e-03	5.629557542458217545e-03	6.851443938431600253e-03	7.063354238462470243e-03	6.428019038299778373e-03	4.295017689343546587e-03	5.743254661184056878e-03	5.634736493205170713e-03	4.115374733492331745e-03	5.265435660704013802e-03	3.246314080887326061e-03	4.922797989387715442e-03	7.848048800266675673e-03	7.249236180791246605e-03	4.783998954415710769e-03	5.017035371790538878e-03	4.941150469420538954e-03	7.058441734050895956e-03	7.664173537981747511e-03
4.999334268085108874e+02	4.032537946383558426e-03	5.326034858875785920e-03	6.949893509695896773e-04	4.737421136531996119e-03	6.221007587471713389e-03	3.319741637498679031e-03	4.980551060789799138e-03	4.845609553352391539e-03	4.121677319963782705e-03	3.203253641901469568e-03	2.396697382571941724e-03	2.537350429276394662e-03	5.743254661184056878e-03	2.009023695656585694e-03	4.385826523207049521e-03	3.047461050201994478e-03	5.383470850804815931e-03	3.678004361287852842e-03	7.361487795428096545e-03	5.111669804620151865e-03	6.622785175236809395e-03	3.799417798412168656e-03	4.075152395364172245e-03	5.003110041377071757e-03	5.690102376772696209e-03
5.000912711781169833e+02	-1.824829775848242673e-03	-1.742495845334423275e-03	7.622463849340981664e-05	-4.355733177664846464e-04	-2.678988816570142002e-03	-3.310720600440193295e-03	-2.564645749854606738e-03	-4.210341355283877228e-03	-4.500060811632589433e-03	-2.222482161656301209e-03	-9.852838722332905776e-04	-2.140748585979256480e-03	-1.638033008505571575e-03	-1.724919334654644162e-03	-2.754100725261516419e-03	-3.173687247547571973e-03	-2.624103882050588411e-03	-1.680020385750688071e-03	-1.504734959408230571e-03	-3.925636140204478812e-03	-5.160319173627511040e-04	-1.503983187858064794e-03	-1.553835086002211584e-03	-1.325148065013386552e-03	-1.449004288421679165e-03
5.002491230213207132e+02	2.635367664016339748e-03	4.385355867821195616e-03	2.874117251429179811e-03	1.477356923145974575e-03	4.144341759861947840e-03	2.994984303395550884e-03	4.439676737446113762e-03	4.656380728395813177e-03	5.932512601521641553e-03	2.258473775610315114e-03	4.885835586108592914e-03	4.349099758884074005e-03	4.472483523911483828e-03	2.469002184897823703e-03	3.601516333034366496e-03	3.913012117714977089e-03	6.276207223048830067e-03	3.299154126648763848e-03	4.171810097041856943e-03	5.301074420230248406e-03	4.432466294552853819e-03	4.042941313087842527e-03	3.777465557407295917e-03	5.543986802607025859e-03	5.663060306071202379e-03
5.004069823361264184e+02	2.055676340130354815e-02	1.975873823591335968e-02	1.783208160520118046e-02	1.691551224769300213e-02	1.692797295839479355e-02	1.614765633457225166e-02	1.604143097316815605e-02	1.622637174002662663e-02	1.468938769442830299e-02	1.464858687925716350e-02	1.665513035283079993e-02	1.935687405638052833e-02	1.763983552075708630e-02	1.713419872423613266e-02	1.661024741831232041e-02	1.524632140796310098e-02	1.587988637900716871e-02	1.488114701418661971e-02	1.487615220349059429e-02	1.574538608101560058e-02	1.624937186071197595e-02	1.846494501554720238e-02	1.517075271921137017e-02	1.717283716905102994e-02	1.718298242490758077e-02
5.005648491205383834e+02	1.453146655859462438e-03	2.423368257907334775e-03	-3.138661585027363062e-05	1.962325153236456950e-03	2.741918084073533598e-03	1.804207411687328773e-05	1.194430797384003892e-03	8.718042292642378061e-04	1.283801132447735718e-03	2.798347984919546168e-03	2.775479283110127756e-03	2.158775942492700134e-03	2.309468822170933182e-03	2.820750441376417960e-03	2.925386858747570321e-03	-4.147432198499382996e-04	-2.434735560665494329e-04	2.974425354100973529e-03	1.630880405107055890e-03	1.107115074578100085e-03	2.242147413868897377e-03	8.500774540067836376e-04	1.612470372266379143e-03	2.488033101657786961e-03	7.143613676978286193e-04
